"Sponsor IRN","Sponsor Name","School IRN","School Name","Total Formula Aid Payment FY13 Grade K","Total Formula Aid Payment FY13 Grades 1 -12","Total Formula Aid Payment FY13 Grades K -12","Weighted Special Education FY13","Weighted Vocational Education FY13","WEB_INT_I_AID (Part 1 PBA Total Intervention)","WEB_INT_II_AID (Part 2 PBA Total Intervention)","WEB_INT_III_AID (Part 3PBA Total Intervention)","PBA Total Intervention FY13","PBA All Day Kindergarten FY13","PBA Class Size Reduction FY13","PBA Limited English Proficient FT11","PBA Professional Development FY13","PBA Dropout Provention FY13","PBA Outreach FY13","PBA Guarantee FY13","PBA Total  FY13","Parity Aid FY13","Subsidy for High Performing District FY13","Total Payment FY13"
"050765","Dept Of Education","000736","Phoenix Village Academy Primary 2","0.0","378739.62","378739.62","16952.17","0.0","243.45","649.2","9348.48","10241.13","0.0","22103.44","0.0","986.52","5155.05","5288.2","0.0","43774.34","44008.91","1128.8","484603.84"
"050765","Dept Of Education","000738","Phoenix Village Academy: Secondary I","89979.19","400072.24","490051.43","21731.96","0.0","324.6","865.6","12464.64","13654.84","86406.11","93203.17","0.0","1291.33","6889.55","7022.78","0.0","208467.77999999997","58387.56","0.0","778638.73"
"050765","Dept Of Education","000946","Cleveland Community School","70528.84","593891.11","664419.95","34999.08","0.0","595.1","1586.93","22851.84","25033.87","69899.35","98088.65","0.0","1717.91","9256.0","9470.04","0.0","213465.82","79227.74","0.0","992112.59"
"050765","Dept Of Education","000949","Villaview Community School","285.2","655664.46","655949.6599999999","29637.9","0.0","405.75","1082.0","15580.8","17068.55","282.65","98.41","1155.76","1709.9","9473.4","9535.82","0.0","39324.49","78349.52","0.0","803261.5700000001"
"050765","Dept Of Education","008066","Lion of Judah Academy","62914.12","770940.48","833854.6","21846.89","0.0","622.15","1659.07","23890.56","26171.780000000002","59865.27","79332.38","0.0","2190.73","11917.79","12007.21","0.0","191485.16","99912.27","0.0","1147098.92"
"051490","Scioto County Career Technical Center","013233","Southern Ohio Academy","0.0","396193.57","396193.57","24606.16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","695.03","0.0","0.0","0.0","695.03","57550.02","0.0","479044.78"
"062893","Bowling Green State University","133942","Toledo School For The Arts","0.0","3258700.84","3258700.84","255627.87","201131.29","162.3","432.8","6232.32","6827.42","0.0","0.0","0.0","6069.48","39717.41","39717.41","0.0","92331.72","271150.96","9712.27","4088654.95"
"065268","Tri-Rivers                                                  ","143305","Treca Digital Academy                                       ","64226.08","11185173.65","11249399.73","1206830.24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","12456229.97"
"083246","St Aloysius Orphanage","000195","Hope Academy East Campus","121892.56","1889420.19","2011312.75","178400.35","14091.55","946.75","2524.66","36355.2","39826.61","118995.66","160987.12","0.0","5248.25","27755.8","29351.33","0.0","382164.77","243253.15","0.0","2829222.57"
"083246","St Aloysius Orphanage                                       ","000664","Life Skills Center of Columbus Southeast                    ","0.0","831687.11","831687.11","87598.23","140883.39","81.15","216.4","2117.04","2414.59","0.0","0.0","2747.26","1823.78","7809.87","7938.24","0.0","22733.739999999998","34618.27","0.0","1117520.7400000002"
"083246","St Aloysius Orphanage","000777","Educational Academy at Linden","49310.3","402639.01","451949.31","1462.09","0.0","297.55","793.47","11425.92","12516.94","48870.19","52872.05","40629.3","1161.56","6384.73","6384.73","0.0","168819.50000000003","4591.77","0.0","626822.6700000002"
"083246","St Aloysius Orphanage","000779","Educational Academy for Boys & Girls","73523.4","389006.66","462530.05999999994","18160.36","0.0","459.85","1130.09","12464.64","14054.58","71595.25","58008.04","47335.29","1050.77","5488.18","5836.86","0.0","203368.96999999997","11273.05","0.0","695332.4400000002"
"083246","St Aloysius Orphanage","000780","Midnimo Cross Cultural Community School","0.0","450608.89","450608.89","6404.54","0.0","297.55","793.47","11425.92","12516.94","0.0","197.21","38800.3","1183.49","6505.25","6505.25","0.0","65708.44","5152.05","0.0","527873.92"
"083246","St Aloysius Orphanage                                       ","000813","Life Skills Center of Dayton                                ","0.0","1664343.91","1664343.91","159421.88","266615.98","432.8","1154.13","16619.52","18206.45","0.0","0.0","0.0","3995.74","22243.78","22243.78","0.0","66689.75","190906.52","0.0","2347978.04"
"083246","St Aloysius Orphanage","008000","Mansfield Preparatory Academy of Excellence","88952.48","519055.81","608008.29","47507.03","0.0","0.0","0.0","0.0","0.0","83805.73","25920.89","0.0","1550.65","0.0","6721.6","0.0","117998.87","86930.88","0.0","860445.0700000001"
"083246","St Aloysius Orphanage","008061","Arts and Science Preparatory Academy","85786.81","734606.56","820393.3700000001","52382.55","0.0","513.95","1370.53","19735.68","21620.16","85021.12","79247.36","0.0","2150.83","11729.89","11989.23","0.0","211758.59","98290.02","0.0","1182824.5300000003"
"083246","St Aloysius Orphanage","008064","Academy of Arts and Sciences","243186.2","829405.55","1072591.75","30632.71","0.0","54.1","144.26","1288.66","1487.02","237849.98","187368.85","0.0","2788.22","250.23","12045.0","0.0","441789.29999999993","154551.87","0.0","1699565.63"
"083246","St Aloysius Orphanage                                       ","008282","Life Skills Center of Columbus North                        ","0.0","754170.98","754170.98","109549.85","115075.63","297.55","793.47","11425.92","12516.94","0.0","0.0","0.0","1641.69","8958.06","8993.05","0.0","32109.74","8060.82","0.0","1018967.0199999999"
"083246","St Aloysius Orphanage","008286","Harvard Avenue Community School","332937.22","2798338.24","3131275.46","113294.17","0.0","1027.9","2741.07","37963.92","41732.89","305290.27","344904.84","0.0","7785.54","41177.21","41357.94","0.0","782248.69","363344.34","0.0","4390162.66"
"083246","St Aloysius Orphanage","008287","Groveport Community School","356722.54","4831211.77","5187934.31","270823.42","0.0","1222.66","3042.09","28584.6","32849.35","320072.87","394773.36","0.0","9973.87","36651.64","36651.64","0.0","830972.73","247938.38","0.0","6537668.839999999"
"083246","St Aloysius Orphanage","009163","C.M. Grant Leadership Academy","75548.29","633134.0","708682.29","37270.82","0.0","513.95","1370.53","19735.68","21620.16","73093.29","76152.1","572.03","1878.71","10323.33","10323.33","0.0","193962.94999999995","7461.08","0.0","947377.1399999999"
"083246","St Aloysius Orphanage","009953","Sullivant Avenue Community School","278464.89","1970529.79","2248994.68","133881.59","0.0","1650.05","3919.24","37393.92","42963.21","270326.47","165743.98","81157.78","3547.47","17478.68","23207.43","0.0","604425.0200000001","103051.28","0.0","3090352.5700000003"
"083246","St Aloysius Orphanage","009954","Harrisburg Pike Community School","288874.52","1798100.59","2086975.11","81289.74","0.0","1244.3","2991.13","30122.88","34358.31","282989.18","216368.5","7102.89","3974.05","20609.96","24083.49","0.0","589486.38","71145.28","0.0","2828896.5100000002"
"083246","St Aloysius Orphanage","009955","Madison Avenue School of Arts","378482.95","2633780.43","3012263.3800000004","91240.99","0.0","2164.0","5770.67","83097.6","91032.27","371599.96","437782.4","0.0","7941.17","53214.13","53214.13","152181.73","1166965.7900000003","359442.59","0.0","4629912.75"
"083246","St Aloysius Orphanage","009957","Klepinger Community School","133528.54","2359935.74","2493464.2800000003","151277.85","0.0","1425.53","3750.93","53785.57","58962.03","132336.74","217069.98","0.0","6562.3","33284.78","33284.78","0.0","481500.61","297418.95","0.0","3423661.69"
"083246","St Aloysius Orphanage","011390","Bella Academy of Excellence","192963.28","1947999.35","2140962.63","62213.53","0.0","459.85","1130.09","12464.64","14054.58","185588.0","192800.79","1179.34","4294.44","21074.37","25128.57","0.0","444120.09","224357.62","0.0","2871653.8699999996"
"083246","St Aloysius Orphanage","012009","Zenith Academy East","86243.12","1045754.85","1131997.97","4348.09","0.0","54.1","144.27","2077.44","2275.81","81064.03","115409.52","85210.42","2556.11","12367.89","12367.89","96989.06","408240.73","33269.87","0.0","1577856.6600000001"
"083246","St Aloysius Orphanage","012060","Akros Middle School","0.0","698728.98","698728.98","108331.73","0.0","297.55","793.47","11425.92","12516.94","0.0","0.0","0.0","1813.17","8733.42","8733.42","0.0","31796.949999999997","69192.89","0.0","908050.55"
"083246","St Aloysius Orphanage","012090","Academy of New Media Middle","0.0","478729.16","478729.16","43920.91","0.0","216.4","577.07","8309.76","9103.23","0.0","0.0","0.0","1199.65","6347.62","6392.07","0.0","23042.57","8526.02","0.0","554218.6599999999"
"083246","St Aloysius Orphanage","012513","Cincinnati College Preparatory Academy East","136038.26","1700905.96","1836944.22","84283.49","0.0","1109.05","2957.47","42587.52","46654.03999999999","134824.05","187239.26","0.0","4718.08","27952.81","27952.81","0.0","429341.05","18619.57","0.0","2369188.3299999996"
"083246","St Aloysius Orphanage","012536","UBAH Math & Reading Academy","64910.5","260098.3","325008.8","3655.9","0.0","297.55","716.52","7271.04","8285.11","64331.15","41351.94","40830.24","692.88","3663.37","4074.94","0.0","163229.63","9112.77","0.0","501007.10000000003"
"083246","St Aloysius Orphanage","012671","Constellation Schools: Eastside Arts Academy","86927.6","315825.5","402753.1","15798.56","0.0","108.2","288.53","4154.88","4551.61","71566.98","57045.68","0.0","851.43","4549.22","4577.59","0.0","143142.50999999998","45204.85","0.0","606899.0199999999"
"083246","St Aloysius Orphanage","012683","Accelerated Achievement Academy of North Cincinnati","0.0","695078.46","695078.46","11571.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1731.31","9559.47","9559.47","0.0","20850.25","11288.49","0.0","738788.6"
"083246","St Aloysius Orphanage","012684","Broadway Academy","174767.81","1621450.49","1796218.3","109612.47","12952.04","919.7","2452.53","35316.48","38688.71000000001","170381.43","173797.3","5873.13","4704.09","25868.36","25868.36","0.0","445181.38","214601.79","0.0","2578565.9799999995"
"083246","St Aloysius Orphanage","013082","The Haley School","91918.5","276126.28","368044.78","13616.74","0.0","0.0","0.0","0.0","0.0","83240.43","64963.26","0.0","732.94","856.93","856.93","0.0","150650.49","29215.22","0.0","561527.23"
"083246","St Aloysius Orphanage","013226","Life Skills High School of Cleveland","0.0","763297.26","763297.26","44574.61","0.0","81.15","216.4","3116.16","3413.71","0.0","0.0","0.0","1565.25","7443.6","8882.65","0.0","21305.21","76243.9","0.0","905420.98"
"083246","St Aloysius Orphanage                                       ","132795","Life Skills Center-Springfield                              ","0.0","767461.08","767461.08","95084.88","139727.81","60.05","144.27","1428.89","1633.21","0.0","0.0","0.0","1694.07","27.93","6823.55","0.0","10178.76","93517.28","0.0","1105969.81"
"083246","St Aloysius Orphanage                                       ","132803","Life Skills Center-Middletown                               ","0.0","1064920.02","1064920.02","197275.44","175823.37","223.43","561.68","0.0","785.1099999999999","0.0","0.0","0.0","1421.81","124.24","6322.08","0.0","8653.24","63737.13","0.0","1510409.2000000002"
"083246","St Aloysius Orphanage","133439","Cornerstone Academy Community","305872.19","2194978.65","2500850.84","219331.78","0.0","493.93","1220.01","16619.52","18333.46","150171.95","182793.79","67243.82","4252.04","23007.31","23007.31","0.0","468809.68","25059.49","0.0","3214051.79"
"083246","St Aloysius Orphanage                                       ","133488","Life Skills Of Trumbull County                              ","0.0","1140553.86","1140553.86","174741.35","187074.11","135.25","360.67","4404.82","4900.74","0.0","0.0","0.0","1877.25","245.24","8114.47","0.0","15137.7","133015.37","0.0","1650522.3900000001"
"083246","St Aloysius Orphanage                                       ","133835","Invictus High School                                        ","0.0","502856.69","502856.69","26966.7","106521.19","81.15","216.4","3116.16","3413.71","0.0","0.0","0.0","1147.23","5656.4","6312.94","0.0","16530.28","53661.32","0.0","706536.1799999999"
"083246","St Aloysius Orphanage                                       ","133868","Towpath Trail High School                                   ","0.0","941829.63","941829.63","122779.31","174635.69","81.15","216.4","3116.16","3413.71","0.0","0.0","0.0","2355.75","11118.12","11118.12","0.0","28005.700000000004","90990.36","0.0","1358240.6900000002"
"083246","St Aloysius Orphanage","134197","Green Inspiration Academy","125628.62","2400376.45","2526005.0700000003","150703.92","19452.14","1136.1","3029.6","43626.24","47791.939999999995","118967.39","184514.95","0.0","6466.09","35196.41","35416.38","0.0","428353.16000000003","297938.21","0.0","3422452.5000000005"
"083246","St Aloysius Orphanage","134221","Colonial Preparatory Academy","68760.64","1475430.4","1544191.0399999998","145698.46","15680.46","1163.15","3101.73","44664.96","48929.84","68146.92","80651.78","0.0","4082.65","19672.18","19672.18","0.0","241155.54999999996","155872.19","0.0","2102597.6999999997"
"083246","St Aloysius Orphanage                                       ","142919","Life Skills Center of Elyria                                ","0.0","812921.25","812921.25","64859.03","143964.92","54.1","144.26","1288.66","1487.02","0.0","0.0","0.0","1549.83","123.02","5980.59","0.0","9140.46","64415.15","0.0","1095300.81"
"083246","St Aloysius Orphanage","142968","Hope Academy Northcoast","76888.71","1498645.3","1575534.01","98797.89","12775.48","541.0","1442.67","20774.4","22758.07","76202.44","114943.29","9434.74","4085.17","22675.32","22706.22","0.0","272805.25","188720.75","0.0","2148633.38"
"083246","St Aloysius Orphanage","143313","West Preparatory Academy","123232.98","2282419.59","2405652.57","138471.3","18906.43","789.86","2019.73","29084.16","31893.75","119306.57","191292.92","53141.19","6219.2","34447.76","34495.45","0.0","470796.84","283051.52","0.0","3316878.6599999997"
"083246","St Aloysius Orphanage","143412","Crittenton Community School","0.0","274472.15","274472.15","46866.84","0.0","243.45","604.95","7271.04","8119.4400000000005","0.0","0.0","0.0","680.44","3726.34","3740.21","0.0","16266.43","4508.47","0.0","342113.89"
"083246","St Aloysius Orphanage","143610","Arts & College Preparatory Academy","0.0","1491173.2","1491173.2","62284.36","0.0","135.25","341.43","3655.32","4132.0","0.0","0.0","0.0","2410.43","11244.9","11446.35","0.0","29233.68","58195.98","4444.31","1645331.53"
"083246","St Aloysius Orphanage","143636","World Collegiate Preparatory School","66764.27","506450.17","573214.44","10124.27","0.0","324.6","865.6","12464.64","13654.84","62889.63","78773.19","39733.62","1516.01","8304.61","8304.61","0.0","213176.51","6485.83","0.0","803001.0499999998"
"083246","St Aloysius Orphanage                                       ","151183","Lake Erie International High School                         ","0.0","849198.12","849198.12","79667.89","168039.31","297.55","793.47","11425.92","12516.94","0.0","0.0","1273.69","2101.37","11505.76","11542.47","0.0","38940.23","95798.86","0.0","1231644.4100000001"
"083246","St Aloysius Orphanage                                       ","151191","Life Skills Center Of Summit County                         ","0.0","627658.25","627658.25","77281.65","102685.35","193.68","504.94","5623.37","6321.99","0.0","0.0","0.0","1210.65","4961.56","4961.56","0.0","17455.760000000002","51629.8","0.0","876710.8100000002"
"083246","St Aloysius Orphanage                                       ","151209","Life Skills Of Northeast Ohio                               ","0.0","1162856.12","1162856.12","102201.42","182483.93","135.25","346.24","3116.16","3597.6499999999996","0.0","0.0","0.0","2457.12","11563.17","12763.2","0.0","30381.14","110079.27","0.0","1588001.88"
"123257","North Central Ohio ESC                                      ","000743","Pschtecin Public School                                     ","0.0","353243.14","353243.14","36810.33","9870.51","81.15","216.4","3116.16","3413.71","0.0","0.0","1505.35","889.89","4891.45","4891.45","0.0","15591.849999999999","3517.83","0.0","419033.6600000001"
"123257","North Central Ohio ESC","011511","Lakeland Academy Community School","10808.91","141685.12","152494.03","33750.27","0.0","0.0","0.0","0.0","0.0","10712.44","401.57","0.0","14.25","0.0","0.0","0.0","11128.26","13029.52","0.0","210402.08"
"123257","North Central Ohio ESC","011967","Richland Academy School of Excellence","72696.33","757935.58","830631.9099999999","75712.86","0.0","135.25","360.67","2169.95","2665.87","44432.58","41333.23","0.0","1492.86","78.4","5133.58","0.0","95136.52","79271.35","0.0","1080752.64"
"123257","North Central Ohio ESC","012054","North Central Academy","0.0","627738.11","627738.11","110240.2","0.0","31.38","0.0","0.0","31.38","0.0","0.0","0.0","0.0","0.0","0.0","0.0","31.38","43061.46","0.0","781071.1499999999"
"123257","North Central Ohio ESC","013195","Academy of Educational Excellence","83048.93","147731.27","230780.19999999998","5842.24","0.0","0.0","0.0","0.0","0.0","64331.15","43938.15","0.0","518.95","3464.35","3464.35","0.0","115716.95000000001","23399.04","0.0","375738.42999999993"
"123257","North Central Ohio ESC","142943","Focus Learning Academy of Northern Columbus","88781.36","892262.64","981044.0","1180.55","0.0","1027.9","2741.07","39471.36","43240.33","74591.34","99906.67","110161.25","2197.57","12079.33","12079.33","92702.04","446957.86","8687.2","0.0","1437869.61"
"123521","Mid-Ohio ESC                                                ","149047","Goal Digital Academy                                        ","0.0","1973244.82","1973244.82","277216.77","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2250461.59"
